IA,SHELBY,Shelby-EH-K School,9
IA,SHELBY,Shelby-Irwin Community Building,9
IA,SHELBY,Shelby-Shelby Community Hall,9
IA,SHELBY,Shelby-St Joseph,18
IA,SHELBY,Shelby-Therkildsen Center-Harlan No. 1,10
IA,SHELBY,Shelby-Therkildsen Center-Harlan No. 2,10
IA,SHELBY,Shelby-Therkildsen Center-Harlan No. 3,13
IA,SHELBY,Shelby-Therkildsen Center-Harlan No. 4,10
IA,TAYLOR,Taylor-7-3 Legion,3
IA,TAYLOR,Taylor-City of Bedford,7
IA,TAYLOR,Taylor-1-1 Blockton,1
IA,TAYLOR,Taylor-2-1 Clearfield,3
IA,TAYLOR,Taylor-3-1 Gravity,2
IA,TAYLOR,Taylor-5-2 Lenox,11
IA,TAYLOR,Taylor-4-1 New Market,3
IA,UNION,Union-Afton Methodist Church,11
IA,UNION,Union-Arispe Methodist Church,3
IA,UNION,Union-Salem Lutheran Church CS1,9
IA,UNION,Union-SWCC CS2,17
IA,UNION,Union-Trinity Lutheran Church CS3,11
IA,UNION,Union-Supertel CS4,11
IA,UNION,Union-Crest Baptist CS5,13
IA,UNION,Union-Lorimor,5
IA,VAN BUREN,Van Buren-Birmingham,4
IA,VAN BUREN,Van Buren-Bonaparte,5
IA,VAN BUREN,Van Buren-Cantril,2
IA,VAN BUREN,Van Buren-Douds,3
IA,VAN BUREN,Van Buren-Farmington,4
IA,VAN BUREN,Van Buren-Keosauqua,9
IA,VAN BUREN,Van Buren-Milton,2
IA,VAN BUREN,Van Buren-Stockport,1
IA,WAPELLO,Wapello-Adams/Blakesburg/Polk,7
IA,WAPELLO,Wapello-Agency/Agency/Pleasant,9
IA,WAPELLO,Wapello-Columbia/Eddyville,5
IA,WAPELLO,Wapello-Center Twp,8
IA,WAPELLO,Wapello-Competine Twp,1
IA,WAPELLO,Wapello-Cass/Chillicothe,1
IA,WAPELLO,Wapello-Dahlonega Twp,3
IA,WAPELLO,Wapello-Green Twp,4
IA,WAPELLO,Wapello-Highland Twp,1
IA,WAPELLO,Wapello-Keokuk Twp,5
IA,WAPELLO,Wapello-Pct 1,15
IA,WAPELLO,Wapello-Pct 2,16
IA,WAPELLO,Wapello-Pct 3,18
IA,WAPELLO,Wapello-Pct 4,12
IA,WAPELLO,Wapello-Pct 5,12
IA,WAPELLO,Wapello-Pct 6,13
IA,WAPELLO,Wapello-Pct 7,13
IA,WAPELLO,Wapello-Pct 8,15
IA,WAPELLO,Wapello-Pct 9,17
IA,WAPELLO,Wapello-Pct 10,15
IA,WAPELLO,Wapello-Richland/Kirkville,4
IA,WAPELLO,Wapello-Washington/Eldon,6
IA,WAYNE,Wayne-A-01 Allerton-Clio-Lineville,9
IA,WAYNE,Wayne-C-02 Corydon,13
IA,WAYNE,Wayne-H-03 Humeston-Millerton,9
IA,WAYNE,Wayne-S-04 Seymour-Promise City,9
IA,BUENA VISTA,Buena Vista-SL01,5
IA,BUENA VISTA,Buena Vista-SL02,3
IA,BUENA VISTA,Buena Vista-SL03,5
IA,BUENA VISTA,Buena Vista-SL04,5
